;id;org:resource;concept:name;time:timestamp;org:role;case:OrganizationalEntity;case:ProjectNumber;case:TaskNumber;case:dec_id_0;case:ActivityNumber;case:TotalDeclared;case:concept:name;case:RequestedAmount_0;case:Overspent;case:travel permit number;case:DeclarationNumber_0;case:RequestedBudget;case:BudgetNumber;case:OverspentAmount;case:RfpNumber_0;case:OrganizationalEntity_0;case:Rfp_id_0;case:Cost Type_0;case:dec_id_1;case:Activity_0;case:Task_0;case:Project_0;case:DeclarationNumber_1;case:RequestedAmount_1;case:Activity_1;case:dec_id_2;case:RfpNumber_1;case:OrganizationalEntity_1;case:Cost Type_1;case:Task_1;case:Rfp_id_1;case:Project_1;case:DeclarationNumber_2;case:RequestedAmount_2;case:dec_id_3;case:dec_id_4;case:DeclarationNumber_4;case:RequestedAmount_4;case:RequestedAmount_3;case:DeclarationNumber_3;case:Activity_2;case:Cost Type_2;case:RfpNumber_2;case:OrganizationalEntity_2;case:Project_2;case:Rfp_id_2;case:Task_2;case:Activity_3;case:Cost Type_3;case:RfpNumber_3;case:OrganizationalEntity_3;case:Project_3;case:Rfp_id_3;case:Task_3;case:RequestedAmount_9;case:dec_id_5;case:dec_id_6;case:dec_id_9;case:dec_id_7;case:dec_id_8;case:DeclarationNumber_8;case:DeclarationNumber_9;case:DeclarationNumber_5;case:DeclarationNumber_6;case:DeclarationNumber_7;case:RequestedAmount_8;case:RequestedAmount_6;case:RequestedAmount_5;object:name;action:name;action:status;org:actor:name;org:actor:name:a
1495;st_step 9392_0;STAFF MEMBER;Declaration FINAL_APPROVED by SUPERVISOR;2018-04-12 15:05:50+02:00;SUPERVISOR;organizational unit 65459;UNKNOWN;UNKNOWN;;UNKNOWN;3695.643136249433;travel permit 9380;529.8557353297017;False;travel permit number 9381;;5269.28355576499;budget 488;-5594.244900358843;request for payment number 9383;organizational unit 65462;request for payment 9382;0.0;declaration 9384;UNKNOWN;UNKNOWN;project 503;declaration number 9385;3,067;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; declaration; approved; final; supervisor, supervisor;, STAFF MEMBER
1496;fd_declaration 9384_17;SYSTEM;Request Payment;2018-04-17 11:16:16+02:00;UNDEFINED;organizational unit 65459;UNKNOWN;UNKNOWN;;UNKNOWN;3695.643136249433;travel permit 9380;529.8557353297017;False;travel permit number 9381;;5269.28355576499;budget 488;-5594.244900358843;request for payment number 9383;organizational unit 65462;request for payment 9382;0.0;declaration 9384;UNKNOWN;UNKNOWN;project 503;declaration number 9385;3,067;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; payment; request;;;, SYSTEM
1497;fd_declaration 9384_18;SYSTEM;Payment Handled;2018-04-19 17:31:31+02:00;UNDEFINED;organizational unit 65459;UNKNOWN;UNKNOWN;;UNKNOWN;3695.643136249433;travel permit 9380;529.8557353297017;False;travel permit number 9381;;5269.28355576499;budget 488;-5594.244900358843;request for payment number 9383;organizational unit 65462;request for payment 9382;0.0;declaration 9384;UNKNOWN;UNKNOWN;project 503;declaration number 9385;3,067;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; payment; handled;;;, SYSTEM
1498;st_step 753_0;STAFF MEMBER;Permit SUBMITTED by EMPLOYEE;2018-01-21 22:21:45+01:00;EMPLOYEE;organizational unit 65456;project 750;task 427;declaration 751;UNKNOWN;2342.7968207246654;travel permit 747;1,676;True;travel permit number 748;declaration number 752;1042.0355881368337;budget 749;50.32260474110262;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; permit, employee; submitted;; employee;, STAFF MEMBER
1499;st_step 754_0;STAFF MEMBER;Permit APPROVED by ADMINISTRATION;2018-01-21 22:28:04+01:00;ADMINISTRATION;organizational unit 65456;project 750;task 427;declaration 751;UNKNOWN;2342.7968207246654;travel permit 747;1,676;True;travel permit number 748;declaration number 752;1042.0355881368337;budget 749;50.32260474110262;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; permit; approved;; administration, administration;, STAFF MEMBER
1500;st_step 755_0;STAFF MEMBER;Permit FINAL_APPROVED by SUPERVISOR;2018-01-22 15:58:46+01:00;SUPERVISOR;organizational unit 65456;project 750;task 427;declaration 751;UNKNOWN;2342.7968207246654;travel permit 747;1,676;True;travel permit number 748;declaration number 752;1042.0355881368337;budget 749;50.32260474110262;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; permit; approved; final; supervisor, supervisor;, STAFF MEMBER
1501;rv_travel permit 747_6;STAFF MEMBER;Start trip;2018-03-10 00:00:00+01:00;EMPLOYEE;organizational unit 65456;project 750;task 427;declaration 751;UNKNOWN;2342.7968207246654;travel permit 747;1,676;True;travel permit number 748;declaration number 752;1042.0355881368337;budget 749;50.32260474110262;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; trip, employee; start;;;, STAFF MEMBER
1502;st_step 757_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-03-14 19:23:10+01:00;EMPLOYEE;organizational unit 65456;project 750;task 427;declaration 751;UNKNOWN;2342.7968207246654;travel permit 747;1,676;True;travel permit number 748;declaration number 752;1042.0355881368337;budget 749;50.32260474110262;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; declaration, employee; submitted;; employee;, STAFF MEMBER
1503;rv_travel permit 747_7;STAFF MEMBER;End trip;2018-03-17 00:00:00+01:00;EMPLOYEE;organizational unit 65456;project 750;task 427;declaration 751;UNKNOWN;2342.7968207246654;travel permit 747;1,676;True;travel permit number 748;declaration number 752;1042.0355881368337;budget 749;50.32260474110262;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; trip, employee; end;;;, STAFF MEMBER
1504;st_step 756_0;STAFF MEMBER;Declaration APPROVED by ADMINISTRATION;2018-03-29 14:34:14+02:00;ADMINISTRATION;organizational unit 65456;project 750;task 427;declaration 751;UNKNOWN;2342.7968207246654;travel permit 747;1,676;True;travel permit number 748;declaration number 752;1042.0355881368337;budget 749;50.32260474110262;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; declaration; approved;; administration, administration;, STAFF MEMBER
1505;st_step 758_0;STAFF MEMBER;Declaration FINAL_APPROVED by SUPERVISOR;2018-04-03 13:46:41+02:00;SUPERVISOR;organizational unit 65456;project 750;task 427;declaration 751;UNKNOWN;2342.7968207246654;travel permit 747;1,676;True;travel permit number 748;declaration number 752;1042.0355881368337;budget 749;50.32260474110262;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; declaration; approved; final; supervisor, supervisor;, STAFF MEMBER
1506;fd_declaration 751_17;SYSTEM;Request Payment;2018-04-06 12:12:42+02:00;UNDEFINED;organizational unit 65456;project 750;task 427;declaration 751;UNKNOWN;2342.7968207246654;travel permit 747;1,676;True;travel permit number 748;declaration number 752;1042.0355881368337;budget 749;50.32260474110262;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; payment; request;;;, SYSTEM
1507;fd_declaration 751_18;SYSTEM;Payment Handled;2018-04-09 17:30:58+02:00;UNDEFINED;organizational unit 65456;project 750;task 427;declaration 751;UNKNOWN;2342.7968207246654;travel permit 747;1,676;True;travel permit number 748;declaration number 752;1042.0355881368337;budget 749;50.32260474110262;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; payment; handled;;;, SYSTEM
1508;st_step 788_0;STAFF MEMBER;Permit SUBMITTED by EMPLOYEE;2018-01-22 11:01:40+01:00;EMPLOYEE;organizational unit 65459;UNKNOWN;UNKNOWN;;activity 775;2006.289409208643;travel permit 772;567.973648738448;False;travel permit number 773;;1803.0909483760252;budget 774;-854.1001659829899;request for payment number 777;organizational unit 65462;request for payment 776;0.0;;UNKNOWN;UNKNOWN;project 503;;76.93188046404374;UNKNOWN;;request for payment number 779;organizational unit 65462;0.0;UNKNOWN;request for payment 778;project 503;;527.1035872419247;declaration 782;;;;875;declaration number 783;UNKNOWN;0.0;request for payment number 781;organizational unit 65462;project 503;request for payment 780;UNKNOWN;;;;;;;;;;;;;;;;;;;;;; permit, employee; submitted;; employee;, STAFF MEMBER
1509;st_step 785_0;STAFF MEMBER;Permit APPROVED by ADMINISTRATION;2018-01-24 13:03:10+01:00;ADMINISTRATION;organizational unit 65459;UNKNOWN;UNKNOWN;;activity 775;2006.289409208643;travel permit 772;567.973648738448;False;travel permit number 773;;1803.0909483760252;budget 774;-854.1001659829899;request for payment number 777;organizational unit 65462;request for payment 776;0.0;;UNKNOWN;UNKNOWN;project 503;;76.93188046404374;UNKNOWN;;request for payment number 779;organizational unit 65462;0.0;UNKNOWN;request for payment 778;project 503;;527.1035872419247;declaration 782;;;;875;declaration number 783;UNKNOWN;0.0;request for payment number 781;organizational unit 65462;project 503;request for payment 780;UNKNOWN;;;;;;;;;;;;;;;;;;;;;; permit; approved;; administration, administration;, STAFF MEMBER
1510;st_step 786_0;STAFF MEMBER;Permit APPROVED by BUDGET OWNER;2018-01-24 15:34:51+01:00;BUDGET OWNER;organizational unit 65459;UNKNOWN;UNKNOWN;;activity 775;2006.289409208643;travel permit 772;567.973648738448;False;travel permit number 773;;1803.0909483760252;budget 774;-854.1001659829899;request for payment number 777;organizational unit 65462;request for payment 776;0.0;;UNKNOWN;UNKNOWN;project 503;;76.93188046404374;UNKNOWN;;request for payment number 779;organizational unit 65462;0.0;UNKNOWN;request for payment 778;project 503;;527.1035872419247;declaration 782;;;;875;declaration number 783;UNKNOWN;0.0;request for payment number 781;organizational unit 65462;project 503;request for payment 780;UNKNOWN;;;;;;;;;;;;;;;;;;;;;; permit; approved;; budget owner, budget owner;, STAFF MEMBER
1511;st_step 784_0;STAFF MEMBER;Permit APPROVED by SUPERVISOR;2018-01-25 15:29:01+01:00;SUPERVISOR;organizational unit 65459;UNKNOWN;UNKNOWN;;activity 775;2006.289409208643;travel permit 772;567.973648738448;False;travel permit number 773;;1803.0909483760252;budget 774;-854.1001659829899;request for payment number 777;organizational unit 65462;request for payment 776;0.0;;UNKNOWN;UNKNOWN;project 503;;76.93188046404374;UNKNOWN;;request for payment number 779;organizational unit 65462;0.0;UNKNOWN;request for payment 778;project 503;;527.1035872419247;declaration 782;;;;875;declaration number 783;UNKNOWN;0.0;request for payment number 781;organizational unit 65462;project 503;request for payment 780;UNKNOWN;;;;;;;;;;;;;;;;;;;;;; permit; approved;; supervisor, supervisor;, STAFF MEMBER
1512;st_step 787_0;STAFF MEMBER;Permit FINAL_APPROVED by DIRECTOR;2018-01-28 18:22:02+01:00;DIRECTOR;organizational unit 65459;UNKNOWN;UNKNOWN;;activity 775;2006.289409208643;travel permit 772;567.973648738448;False;travel permit number 773;;1803.0909483760252;budget 774;-854.1001659829899;request for payment number 777;organizational unit 65462;request for payment 776;0.0;;UNKNOWN;UNKNOWN;project 503;;76.93188046404374;UNKNOWN;;request for payment number 779;organizational unit 65462;0.0;UNKNOWN;request for payment 778;project 503;;527.1035872419247;declaration 782;;;;875;declaration number 783;UNKNOWN;0.0;request for payment number 781;organizational unit 65462;project 503;request for payment 780;UNKNOWN;;;;;;;;;;;;;;;;;;;;;; permit; approved; final; director, director;, STAFF MEMBER
1513;st_step 798_0;STAFF MEMBER;Request For Payment SUBMITTED by EMPLOYEE;2018-02-01 23:35:37+01:00;EMPLOYEE;organizational unit 65459;UNKNOWN;UNKNOWN;;activity 775;2006.289409208643;travel permit 772;567.973648738448;False;travel permit number 773;;1803.0909483760252;budget 774;-854.1001659829899;request for payment number 777;organizational unit 65462;request for payment 776;0.0;;UNKNOWN;UNKNOWN;project 503;;76.93188046404374;UNKNOWN;;request for payment number 779;organizational unit 65462;0.0;UNKNOWN;request for payment 778;project 503;;527.1035872419247;declaration 782;;;;875;declaration number 783;UNKNOWN;0.0;request for payment number 781;organizational unit 65462;project 503;request for payment 780;UNKNOWN;;;;;;;;;;;;;;;;;;;;;; request for payment, employee; submitted;; employee;, STAFF MEMBER
1514;st_step 795_0;STAFF MEMBER;Request For Payment SUBMITTED by EMPLOYEE;2018-02-01 23:44:09+01:00;EMPLOYEE;organizational unit 65459;UNKNOWN;UNKNOWN;;activity 775;2006.289409208643;travel permit 772;567.973648738448;False;travel permit number 773;;1803.0909483760252;budget 774;-854.1001659829899;request for payment number 777;organizational unit 65462;request for payment 776;0.0;;UNKNOWN;UNKNOWN;project 503;;76.93188046404374;UNKNOWN;;request for payment number 779;organizational unit 65462;0.0;UNKNOWN;request for payment 778;project 503;;527.1035872419247;declaration 782;;;;875;declaration number 783;UNKNOWN;0.0;request for payment number 781;organizational unit 65462;project 503;request for payment 780;UNKNOWN;;;;;;;;;;;;;;;;;;;;;; request for payment, employee; submitted;; employee;, STAFF MEMBER
1515;st_step 796_0;STAFF MEMBER;Request For Payment APPROVED by ADMINISTRATION;2018-02-01 23:45:42+01:00;ADMINISTRATION;organizational unit 65459;UNKNOWN;UNKNOWN;;activity 775;2006.289409208643;travel permit 772;567.973648738448;False;travel permit number 773;;1803.0909483760252;budget 774;-854.1001659829899;request for payment number 777;organizational unit 65462;request for payment 776;0.0;;UNKNOWN;UNKNOWN;project 503;;76.93188046404374;UNKNOWN;;request for payment number 779;organizational unit 65462;0.0;UNKNOWN;request for payment 778;project 503;;527.1035872419247;declaration 782;;;;875;declaration number 783;UNKNOWN;0.0;request for payment number 781;organizational unit 65462;project 503;request for payment 780;UNKNOWN;;;;;;;;;;;;;;;;;;;;;; request for payment; approved;; administration, administration;, STAFF MEMBER
1516;st_step 797_0;STAFF MEMBER;Request For Payment APPROVED by ADMINISTRATION;2018-02-01 23:45:42+01:00;ADMINISTRATION;organizational unit 65459;UNKNOWN;UNKNOWN;;activity 775;2006.289409208643;travel permit 772;567.973648738448;False;travel permit number 773;;1803.0909483760252;budget 774;-854.1001659829899;request for payment number 777;organizational unit 65462;request for payment 776;0.0;;UNKNOWN;UNKNOWN;project 503;;76.93188046404374;UNKNOWN;;request for payment number 779;organizational unit 65462;0.0;UNKNOWN;request for payment 778;project 503;;527.1035872419247;declaration 782;;;;875;declaration number 783;UNKNOWN;0.0;request for payment number 781;organizational unit 65462;project 503;request for payment 780;UNKNOWN;;;;;;;;;;;;;;;;;;;;;; request for payment; approved;; administration, administration;, STAFF MEMBER
1517;st_step 793_0;STAFF MEMBER;Request For Payment APPROVED by BUDGET OWNER;2018-02-05 15:56:38+01:00;BUDGET OWNER;organizational unit 65459;UNKNOWN;UNKNOWN;;activity 775;2006.289409208643;travel permit 772;567.973648738448;False;travel permit number 773;;1803.0909483760252;budget 774;-854.1001659829899;request for payment number 777;organizational unit 65462;request for payment 776;0.0;;UNKNOWN;UNKNOWN;project 503;;76.93188046404374;UNKNOWN;;request for payment number 779;organizational unit 65462;0.0;UNKNOWN;request for payment 778;project 503;;527.1035872419247;declaration 782;;;;875;declaration number 783;UNKNOWN;0.0;request for payment number 781;organizational unit 65462;project 503;request for payment 780;UNKNOWN;;;;;;;;;;;;;;;;;;;;;; request for payment; approved;; budget owner, budget owner;, STAFF MEMBER
1518;st_step 799_0;STAFF MEMBER;Request For Payment APPROVED by BUDGET OWNER;2018-02-05 15:57:01+01:00;BUDGET OWNER;organizational unit 65459;UNKNOWN;UNKNOWN;;activity 775;2006.289409208643;travel permit 772;567.973648738448;False;travel permit number 773;;1803.0909483760252;budget 774;-854.1001659829899;request for payment number 777;organizational unit 65462;request for payment 776;0.0;;UNKNOWN;UNKNOWN;project 503;;76.93188046404374;UNKNOWN;;request for payment number 779;organizational unit 65462;0.0;UNKNOWN;request for payment 778;project 503;;527.1035872419247;declaration 782;;;;875;declaration number 783;UNKNOWN;0.0;request for payment number 781;organizational unit 65462;project 503;request for payment 780;UNKNOWN;;;;;;;;;;;;;;;;;;;;;; request for payment; approved;; budget owner, budget owner;, STAFF MEMBER
1519;st_step 794_0;STAFF MEMBER;Request For Payment FINAL_APPROVED by SUPERVISOR;2018-02-12 05:15:33+01:00;SUPERVISOR;organizational unit 65459;UNKNOWN;UNKNOWN;;activity 775;2006.289409208643;travel permit 772;567.973648738448;False;travel permit number 773;;1803.0909483760252;budget 774;-854.1001659829899;request for payment number 777;organizational unit 65462;request for payment 776;0.0;;UNKNOWN;UNKNOWN;project 503;;76.93188046404374;UNKNOWN;;request for payment number 779;organizational unit 65462;0.0;UNKNOWN;request for payment 778;project 503;;527.1035872419247;declaration 782;;;;875;declaration number 783;UNKNOWN;0.0;request for payment number 781;organizational unit 65462;project 503;request for payment 780;UNKNOWN;;;;;;;;;;;;;;;;;;;;;; request for payment; approved; final; supervisor, supervisor;, STAFF MEMBER
1520;st_step 800_0;STAFF MEMBER;Request For Payment FINAL_APPROVED by SUPERVISOR;2018-02-12 05:15:34+01:00;SUPERVISOR;organizational unit 65459;UNKNOWN;UNKNOWN;;activity 775;2006.289409208643;travel permit 772;567.973648738448;False;travel permit number 773;;1803.0909483760252;budget 774;-854.1001659829899;request for payment number 777;organizational unit 65462;request for payment 776;0.0;;UNKNOWN;UNKNOWN;project 503;;76.93188046404374;UNKNOWN;;request for payment number 779;organizational unit 65462;0.0;UNKNOWN;request for payment 778;project 503;;527.1035872419247;declaration 782;;;;875;declaration number 783;UNKNOWN;0.0;request for payment number 781;organizational unit 65462;project 503;request for payment 780;UNKNOWN;;;;;;;;;;;;;;;;;;;;;; request for payment; approved; final; supervisor, supervisor;, STAFF MEMBER
1521;st_step 792_0;STAFF MEMBER;Request For Payment SUBMITTED by EMPLOYEE;2018-02-12 10:14:34+01:00;EMPLOYEE;organizational unit 65459;UNKNOWN;UNKNOWN;;activity 775;2006.289409208643;travel permit 772;567.973648738448;False;travel permit number 773;;1803.0909483760252;budget 774;-854.1001659829899;request for payment number 777;organizational unit 65462;request for payment 776;0.0;;UNKNOWN;UNKNOWN;project 503;;76.93188046404374;UNKNOWN;;request for payment number 779;organizational unit 65462;0.0;UNKNOWN;request for payment 778;project 503;;527.1035872419247;declaration 782;;;;875;declaration number 783;UNKNOWN;0.0;request for payment number 781;organizational unit 65462;project 503;request for payment 780;UNKNOWN;;;;;;;;;;;;;;;;;;;;;; request for payment, employee; submitted;; employee;, STAFF MEMBER
1522;st_step 790_0;STAFF MEMBER;Request For Payment APPROVED by ADMINISTRATION;2018-02-12 10:14:39+01:00;ADMINISTRATION;organizational unit 65459;UNKNOWN;UNKNOWN;;activity 775;2006.289409208643;travel permit 772;567.973648738448;False;travel permit number 773;;1803.0909483760252;budget 774;-854.1001659829899;request for payment number 777;organizational unit 65462;request for payment 776;0.0;;UNKNOWN;UNKNOWN;project 503;;76.93188046404374;UNKNOWN;;request for payment number 779;organizational unit 65462;0.0;UNKNOWN;request for payment 778;project 503;;527.1035872419247;declaration 782;;;;875;declaration number 783;UNKNOWN;0.0;request for payment number 781;organizational unit 65462;project 503;request for payment 780;UNKNOWN;;;;;;;;;;;;;;;;;;;;;; request for payment; approved;; administration, administration;, STAFF MEMBER
1523;rp_request for payment 778_15;SYSTEM;Request Payment;2018-02-12 10:29:26+01:00;UNDEFINED;organizational unit 65459;UNKNOWN;UNKNOWN;;activity 775;2006.289409208643;travel permit 772;567.973648738448;False;travel permit number 773;;1803.0909483760252;budget 774;-854.1001659829899;request for payment number 777;organizational unit 65462;request for payment 776;0.0;;UNKNOWN;UNKNOWN;project 503;;76.93188046404374;UNKNOWN;;request for payment number 779;organizational unit 65462;0.0;UNKNOWN;request for payment 778;project 503;;527.1035872419247;declaration 782;;;;875;declaration number 783;UNKNOWN;0.0;request for payment number 781;organizational unit 65462;project 503;request for payment 780;UNKNOWN;;;;;;;;;;;;;;;;;;;;;; payment; request;;;, SYSTEM
1524;rp_request for payment 780_15;SYSTEM;Request Payment;2018-02-12 10:29:57+01:00;UNDEFINED;organizational unit 65459;UNKNOWN;UNKNOWN;;activity 775;2006.289409208643;travel permit 772;567.973648738448;False;travel permit number 773;;1803.0909483760252;budget 774;-854.1001659829899;request for payment number 777;organizational unit 65462;request for payment 776;0.0;;UNKNOWN;UNKNOWN;project 503;;76.93188046404374;UNKNOWN;;request for payment number 779;organizational unit 65462;0.0;UNKNOWN;request for payment 778;project 503;;527.1035872419247;declaration 782;;;;875;declaration number 783;UNKNOWN;0.0;request for payment number 781;organizational unit 65462;project 503;request for payment 780;UNKNOWN;;;;;;;;;;;;;;;;;;;;;; payment; request;;;, SYSTEM
1525;st_step 791_0;STAFF MEMBER;Request For Payment APPROVED by BUDGET OWNER;2018-02-13 11:24:12+01:00;BUDGET OWNER;organizational unit 65459;UNKNOWN;UNKNOWN;;activity 775;2006.289409208643;travel permit 772;567.973648738448;False;travel permit number 773;;1803.0909483760252;budget 774;-854.1001659829899;request for payment number 777;organizational unit 65462;request for payment 776;0.0;;UNKNOWN;UNKNOWN;project 503;;76.93188046404374;UNKNOWN;;request for payment number 779;organizational unit 65462;0.0;UNKNOWN;request for payment 778;project 503;;527.1035872419247;declaration 782;;;;875;declaration number 783;UNKNOWN;0.0;request for payment number 781;organizational unit 65462;project 503;request for payment 780;UNKNOWN;;;;;;;;;;;;;;;;;;;;;; request for payment; approved;; budget owner, budget owner;, STAFF MEMBER
1526;st_step 789_0;STAFF MEMBER;Request For Payment FINAL_APPROVED by SUPERVISOR;2018-02-13 15:32:02+01:00;SUPERVISOR;organizational unit 65459;UNKNOWN;UNKNOWN;;activity 775;2006.289409208643;travel permit 772;567.973648738448;False;travel permit number 773;;1803.0909483760252;budget 774;-854.1001659829899;request for payment number 777;organizational unit 65462;request for payment 776;0.0;;UNKNOWN;UNKNOWN;project 503;;76.93188046404374;UNKNOWN;;request for payment number 779;organizational unit 65462;0.0;UNKNOWN;request for payment 778;project 503;;527.1035872419247;declaration 782;;;;875;declaration number 783;UNKNOWN;0.0;request for payment number 781;organizational unit 65462;project 503;request for payment 780;UNKNOWN;;;;;;;;;;;;;;;;;;;;;; request for payment; approved; final; supervisor, supervisor;, STAFF MEMBER
