;id;org:resource;concept:name;time:timestamp;org:role;case:concept:name;case:BudgetNumber;case:DeclarationNumber;case:Amount;object:name;action:name;action:status;org:actor:name;org:actor:name:a
338;st_step 109574_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-01-14 16:51:02+01:00;EMPLOYEE;declaration 109569;budget 86566;UNKNOWN;0.0; declaration, employee; submitted;; employee;, STAFF MEMBER
339;st_step 109573_0;STAFF MEMBER;Declaration REJECTED by ADMINISTRATION;2018-01-14 16:51:11+01:00;ADMINISTRATION;declaration 109569;budget 86566;UNKNOWN;0.0; declaration; rejected;; administration, administration;, STAFF MEMBER
340;st_step 109575_0;STAFF MEMBER;Declaration REJECTED by EMPLOYEE;2018-01-15 15:35:45+01:00;EMPLOYEE;declaration 109569;budget 86566;UNKNOWN;0.0; declaration, employee; rejected;; employee;, STAFF MEMBER
341;st_step 109570_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-01-21 16:19:33+01:00;EMPLOYEE;declaration 109569;budget 86566;UNKNOWN;0.0; declaration, employee; submitted;; employee;, STAFF MEMBER
342;st_step 109572_0;STAFF MEMBER;Declaration REJECTED by ADMINISTRATION;2018-01-21 16:19:44+01:00;ADMINISTRATION;declaration 109569;budget 86566;UNKNOWN;0.0; declaration; rejected;; administration, administration;, STAFF MEMBER
343;st_step 109571_0;STAFF MEMBER;Declaration REJECTED by EMPLOYEE;2018-01-23 08:52:01+01:00;EMPLOYEE;declaration 109569;budget 86566;UNKNOWN;0.0; declaration, employee; rejected;; employee;, STAFF MEMBER
344;st_step 108764_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-01-15 13:44:53+01:00;EMPLOYEE;declaration 108754;budget 86566;declaration number 108755;34.49489039244128; declaration, employee; submitted;; employee;, STAFF MEMBER
345;st_step 108763_0;STAFF MEMBER;Declaration REJECTED by ADMINISTRATION;2018-01-15 13:45:35+01:00;ADMINISTRATION;declaration 108754;budget 86566;declaration number 108755;34.49489039244128; declaration; rejected;; administration, administration;, STAFF MEMBER
346;st_step 108762_0;STAFF MEMBER;Declaration REJECTED by EMPLOYEE;2018-01-17 10:32:46+01:00;EMPLOYEE;declaration 108754;budget 86566;declaration number 108755;34.49489039244128; declaration, employee; rejected;; employee;, STAFF MEMBER
347;st_step 108759_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-01-17 13:45:27+01:00;EMPLOYEE;declaration 108754;budget 86566;declaration number 108755;34.49489039244128; declaration, employee; submitted;; employee;, STAFF MEMBER
348;st_step 108760_0;STAFF MEMBER;Declaration REJECTED by ADMINISTRATION;2018-01-17 13:45:34+01:00;ADMINISTRATION;declaration 108754;budget 86566;declaration number 108755;34.49489039244128; declaration; rejected;; administration, administration;, STAFF MEMBER
349;st_step 108761_0;STAFF MEMBER;Declaration REJECTED by EMPLOYEE;2018-01-22 10:33:02+01:00;EMPLOYEE;declaration 108754;budget 86566;declaration number 108755;34.49489039244128; declaration, employee; rejected;; employee;, STAFF MEMBER
350;st_step 108757_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-01-22 12:59:44+01:00;EMPLOYEE;declaration 108754;budget 86566;declaration number 108755;34.49489039244128; declaration, employee; submitted;; employee;, STAFF MEMBER
351;st_step 108756_0;STAFF MEMBER;Declaration APPROVED by ADMINISTRATION;2018-01-22 12:59:47+01:00;ADMINISTRATION;declaration 108754;budget 86566;declaration number 108755;34.49489039244128; declaration; approved;; administration, administration;, STAFF MEMBER
352;st_step 108758_0;STAFF MEMBER;Declaration FINAL_APPROVED by SUPERVISOR;2018-01-24 11:57:14+01:00;SUPERVISOR;declaration 108754;budget 86566;declaration number 108755;34.49489039244128; declaration; approved; final; supervisor, supervisor;, STAFF MEMBER
353;dd_declaration 108754_19;SYSTEM;Request Payment;2018-01-25 08:35:56+01:00;UNDEFINED;declaration 108754;budget 86566;declaration number 108755;34.49489039244128; payment; request;;;, SYSTEM
354;dd_declaration 108754_20;SYSTEM;Payment Handled;2018-01-29 17:31:10+01:00;UNDEFINED;declaration 108754;budget 86566;declaration number 108755;34.49489039244128; payment; handled;;;, SYSTEM
355;st_step 100440_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-01-16 13:39:24+01:00;EMPLOYEE;declaration 100433;budget 86566;UNKNOWN;0.0; declaration, employee; submitted;; employee;, STAFF MEMBER
356;st_step 100439_0;STAFF MEMBER;Declaration REJECTED by ADMINISTRATION;2018-01-16 13:59:01+01:00;ADMINISTRATION;declaration 100433;budget 86566;UNKNOWN;0.0; declaration; rejected;; administration, administration;, STAFF MEMBER
357;st_step 100438_0;STAFF MEMBER;Declaration REJECTED by EMPLOYEE;2018-01-24 14:12:58+01:00;EMPLOYEE;declaration 100433;budget 86566;UNKNOWN;0.0; declaration, employee; rejected;; employee;, STAFF MEMBER
358;st_step 100437_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-01-24 15:13:33+01:00;EMPLOYEE;declaration 100433;budget 86566;UNKNOWN;0.0; declaration, employee; submitted;; employee;, STAFF MEMBER
359;st_step 100435_0;STAFF MEMBER;Declaration APPROVED by ADMINISTRATION;2018-01-24 15:27:14+01:00;ADMINISTRATION;declaration 100433;budget 86566;UNKNOWN;0.0; declaration; approved;; administration, administration;, STAFF MEMBER
360;st_step 100434_0;STAFF MEMBER;Declaration REJECTED by BUDGET OWNER;2018-01-24 16:17:12+01:00;BUDGET OWNER;declaration 100433;budget 86566;UNKNOWN;0.0; declaration; rejected;; budget owner, budget owner;, STAFF MEMBER
361;st_step 100436_0;STAFF MEMBER;Declaration REJECTED by EMPLOYEE;2018-01-25 08:25:07+01:00;EMPLOYEE;declaration 100433;budget 86566;UNKNOWN;0.0; declaration, employee; rejected;; employee;, STAFF MEMBER
362;st_step 96645_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-01-17 07:21:31+01:00;EMPLOYEE;declaration 96644;budget 86566;UNKNOWN;0.0; declaration, employee; submitted;; employee;, STAFF MEMBER
363;st_step 96646_0;STAFF MEMBER;Declaration APPROVED by ADMINISTRATION;2018-01-17 07:21:36+01:00;ADMINISTRATION;declaration 96644;budget 86566;UNKNOWN;0.0; declaration; approved;; administration, administration;, STAFF MEMBER
364;st_step 96647_0;STAFF MEMBER;Declaration REJECTED by BUDGET OWNER;2018-01-17 09:18:50+01:00;BUDGET OWNER;declaration 96644;budget 86566;UNKNOWN;0.0; declaration; rejected;; budget owner, budget owner;, STAFF MEMBER
365;st_step 96648_0;STAFF MEMBER;Declaration REJECTED by EMPLOYEE;2018-01-17 11:45:56+01:00;EMPLOYEE;declaration 96644;budget 86566;UNKNOWN;0.0; declaration, employee; rejected;; employee;, STAFF MEMBER
366;st_step 97113_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-01-17 10:54:21+01:00;EMPLOYEE;declaration 97103;budget 86566;declaration number 97104;417.4533588287128; declaration, employee; submitted;; employee;, STAFF MEMBER
367;st_step 97114_0;STAFF MEMBER;Declaration REJECTED by ADMINISTRATION;2018-01-17 11:01:58+01:00;ADMINISTRATION;declaration 97103;budget 86566;declaration number 97104;417.4533588287128; declaration; rejected;; administration, administration;, STAFF MEMBER
368;st_step 97112_0;STAFF MEMBER;Declaration REJECTED by EMPLOYEE;2018-01-17 15:18:26+01:00;EMPLOYEE;declaration 97103;budget 86566;declaration number 97104;417.4533588287128; declaration, employee; rejected;; employee;, STAFF MEMBER
369;st_step 97109_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-01-18 16:28:35+01:00;EMPLOYEE;declaration 97103;budget 86566;declaration number 97104;417.4533588287128; declaration, employee; submitted;; employee;, STAFF MEMBER
370;st_step 97111_0;STAFF MEMBER;Declaration REJECTED by ADMINISTRATION;2018-02-04 22:04:56+01:00;ADMINISTRATION;declaration 97103;budget 86566;declaration number 97104;417.4533588287128; declaration; rejected;; administration, administration;, STAFF MEMBER
371;st_step 97110_0;STAFF MEMBER;Declaration REJECTED by EMPLOYEE;2018-02-05 15:08:15+01:00;EMPLOYEE;declaration 97103;budget 86566;declaration number 97104;417.4533588287128; declaration, employee; rejected;; employee;, STAFF MEMBER
372;st_step 97106_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-03-27 08:42:50+02:00;EMPLOYEE;declaration 97103;budget 86566;declaration number 97104;417.4533588287128; declaration, employee; submitted;; employee;, STAFF MEMBER
373;st_step 97108_0;STAFF MEMBER;Declaration APPROVED by ADMINISTRATION;2018-03-27 08:42:55+02:00;ADMINISTRATION;declaration 97103;budget 86566;declaration number 97104;417.4533588287128; declaration; approved;; administration, administration;, STAFF MEMBER
374;st_step 97107_0;STAFF MEMBER;Declaration APPROVED by BUDGET OWNER;2018-03-28 08:14:27+02:00;BUDGET OWNER;declaration 97103;budget 86566;declaration number 97104;417.4533588287128; declaration; approved;; budget owner, budget owner;, STAFF MEMBER
375;st_step 97105_0;STAFF MEMBER;Declaration FINAL_APPROVED by SUPERVISOR;2018-03-28 15:50:02+02:00;SUPERVISOR;declaration 97103;budget 86566;declaration number 97104;417.4533588287128; declaration; approved; final; supervisor, supervisor;, STAFF MEMBER
376;dd_declaration 97103_19;SYSTEM;Request Payment;2018-03-28 18:51:34+02:00;UNDEFINED;declaration 97103;budget 86566;declaration number 97104;417.4533588287128; payment; request;;;, SYSTEM
377;dd_declaration 97103_20;SYSTEM;Payment Handled;2018-04-05 17:30:51+02:00;UNDEFINED;declaration 97103;budget 86566;declaration number 97104;417.4533588287128; payment; handled;;;, SYSTEM
378;st_step 105251_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-01-23 11:20:50+01:00;EMPLOYEE;declaration 105242;budget 86566;declaration number 105243;293.0713196087596; declaration, employee; submitted;; employee;, STAFF MEMBER
379;st_step 105250_0;STAFF MEMBER;Declaration APPROVED by ADMINISTRATION;2018-01-23 11:20:59+01:00;ADMINISTRATION;declaration 105242;budget 86566;declaration number 105243;293.0713196087596; declaration; approved;; administration, administration;, STAFF MEMBER
380;st_step 105249_0;STAFF MEMBER;Declaration APPROVED by BUDGET OWNER;2018-01-23 13:48:22+01:00;BUDGET OWNER;declaration 105242;budget 86566;declaration number 105243;293.0713196087596; declaration; approved;; budget owner, budget owner;, STAFF MEMBER
381;st_step 105252_0;STAFF MEMBER;Declaration REJECTED by SUPERVISOR;2018-01-30 05:15:21+01:00;SUPERVISOR;declaration 105242;budget 86566;declaration number 105243;293.0713196087596; declaration; rejected;; supervisor, supervisor;, STAFF MEMBER
382;st_step 105248_0;STAFF MEMBER;Declaration REJECTED by EMPLOYEE;2018-01-30 10:09:42+01:00;EMPLOYEE;declaration 105242;budget 86566;declaration number 105243;293.0713196087596; declaration, employee; rejected;; employee;, STAFF MEMBER
383;st_step 105245_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-01-31 13:17:17+01:00;EMPLOYEE;declaration 105242;budget 86566;declaration number 105243;293.0713196087596; declaration, employee; submitted;; employee;, STAFF MEMBER
384;st_step 105246_0;STAFF MEMBER;Declaration APPROVED by ADMINISTRATION;2018-01-31 13:17:27+01:00;ADMINISTRATION;declaration 105242;budget 86566;declaration number 105243;293.0713196087596; declaration; approved;; administration, administration;, STAFF MEMBER
385;st_step 105247_0;STAFF MEMBER;Declaration APPROVED by BUDGET OWNER;2018-01-31 13:25:23+01:00;BUDGET OWNER;declaration 105242;budget 86566;declaration number 105243;293.0713196087596; declaration; approved;; budget owner, budget owner;, STAFF MEMBER
386;st_step 105244_0;STAFF MEMBER;Declaration FINAL_APPROVED by SUPERVISOR;2018-02-07 05:15:15+01:00;SUPERVISOR;declaration 105242;budget 86566;declaration number 105243;293.0713196087596; declaration; approved; final; supervisor, supervisor;, STAFF MEMBER
387;dd_declaration 105242_19;SYSTEM;Request Payment;2018-02-07 13:04:01+01:00;UNDEFINED;declaration 105242;budget 86566;declaration number 105243;293.0713196087596; payment; request;;;, SYSTEM
388;dd_declaration 105242_20;SYSTEM;Payment Handled;2018-02-08 17:31:10+01:00;UNDEFINED;declaration 105242;budget 86566;declaration number 105243;293.0713196087596; payment; handled;;;, SYSTEM
389;st_step 105171_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-01-23 13:31:07+01:00;EMPLOYEE;declaration 105168;budget 86566;UNKNOWN;0.0; declaration, employee; submitted;; employee;, STAFF MEMBER
390;st_step 105172_0;STAFF MEMBER;Declaration APPROVED by ADMINISTRATION;2018-01-23 13:31:20+01:00;ADMINISTRATION;declaration 105168;budget 86566;UNKNOWN;0.0; declaration; approved;; administration, administration;, STAFF MEMBER
391;st_step 105170_0;STAFF MEMBER;Declaration REJECTED by SUPERVISOR;2018-01-23 13:43:14+01:00;SUPERVISOR;declaration 105168;budget 86566;UNKNOWN;0.0; declaration; rejected;; supervisor, supervisor;, STAFF MEMBER
392;st_step 105169_0;STAFF MEMBER;Declaration REJECTED by EMPLOYEE;2018-01-23 22:21:08+01:00;EMPLOYEE;declaration 105168;budget 86566;UNKNOWN;0.0; declaration, employee; rejected;; employee;, STAFF MEMBER
393;st_step 101943_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-02-02 14:58:58+01:00;EMPLOYEE;declaration 101937;budget 86566;declaration number 101938;311.7449667698196; declaration, employee; submitted;; employee;, STAFF MEMBER
394;st_step 101946_0;STAFF MEMBER;Declaration REJECTED by ADMINISTRATION;2018-08-14 12:37:40+02:00;ADMINISTRATION;declaration 101937;budget 86566;declaration number 101938;311.7449667698196; declaration; rejected;; administration, administration;, STAFF MEMBER
395;st_step 101945_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-08-15 09:58:17+02:00;EMPLOYEE;declaration 101937;budget 86566;declaration number 101938;311.7449667698196; declaration, employee; submitted;; employee;, STAFF MEMBER
396;st_step 101942_0;STAFF MEMBER;Declaration REJECTED by ADMINISTRATION;2018-09-05 14:12:51+02:00;ADMINISTRATION;declaration 101937;budget 86566;declaration number 101938;311.7449667698196; declaration; rejected;; administration, administration;, STAFF MEMBER
397;st_step 101944_0;STAFF MEMBER;Declaration REJECTED by EMPLOYEE;2018-09-05 14:33:12+02:00;EMPLOYEE;declaration 101937;budget 86566;declaration number 101938;311.7449667698196; declaration, employee; rejected;; employee;, STAFF MEMBER
398;st_step 101939_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-09-05 14:35:11+02:00;EMPLOYEE;declaration 101937;budget 86566;declaration number 101938;311.7449667698196; declaration, employee; submitted;; employee;, STAFF MEMBER
399;st_step 101941_0;STAFF MEMBER;Declaration APPROVED by ADMINISTRATION;2018-09-05 14:35:20+02:00;ADMINISTRATION;declaration 101937;budget 86566;declaration number 101938;311.7449667698196; declaration; approved;; administration, administration;, STAFF MEMBER
400;st_step 101940_0;STAFF MEMBER;Declaration FINAL_APPROVED by SUPERVISOR;2018-09-10 11:42:45+02:00;SUPERVISOR;declaration 101937;budget 86566;declaration number 101938;311.7449667698196; declaration; approved; final; supervisor, supervisor;, STAFF MEMBER
401;dd_declaration 101937_19;SYSTEM;Request Payment;2018-09-11 08:44:27+02:00;UNDEFINED;declaration 101937;budget 86566;declaration number 101938;311.7449667698196; payment; request;;;, SYSTEM
402;dd_declaration 101937_20;SYSTEM;Payment Handled;2018-09-13 17:31:14+02:00;UNDEFINED;declaration 101937;budget 86566;declaration number 101938;311.7449667698196; payment; handled;;;, SYSTEM
403;st_step 110257_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-02-05 17:54:16+01:00;EMPLOYEE;declaration 110248;budget 86566;declaration number 110249;127.48582667902237; declaration, employee; submitted;; employee;, STAFF MEMBER
404;st_step 110256_0;STAFF MEMBER;Declaration APPROVED by ADMINISTRATION;2018-02-05 18:18:46+01:00;ADMINISTRATION;declaration 110248;budget 86566;declaration number 110249;127.48582667902237; declaration; approved;; administration, administration;, STAFF MEMBER
405;st_step 110255_0;STAFF MEMBER;Declaration APPROVED by BUDGET OWNER;2018-02-06 10:07:14+01:00;BUDGET OWNER;declaration 110248;budget 86566;declaration number 110249;127.48582667902237; declaration; approved;; budget owner, budget owner;, STAFF MEMBER
406;st_step 110254_0;STAFF MEMBER;Declaration REJECTED by SUPERVISOR;2018-02-06 13:22:34+01:00;SUPERVISOR;declaration 110248;budget 86566;declaration number 110249;127.48582667902237; declaration; rejected;; supervisor, supervisor;, STAFF MEMBER
407;st_step 110253_0;STAFF MEMBER;Declaration REJECTED by EMPLOYEE;2018-02-15 12:06:37+01:00;EMPLOYEE;declaration 110248;budget 86566;declaration number 110249;127.48582667902237; declaration, employee; rejected;; employee;, STAFF MEMBER
408;st_step 110251_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-02-15 12:12:46+01:00;EMPLOYEE;declaration 110248;budget 86566;declaration number 110249;127.48582667902237; declaration, employee; submitted;; employee;, STAFF MEMBER
409;st_step 110252_0;STAFF MEMBER;Declaration APPROVED by ADMINISTRATION;2018-02-15 12:13:22+01:00;ADMINISTRATION;declaration 110248;budget 86566;declaration number 110249;127.48582667902237; declaration; approved;; administration, administration;, STAFF MEMBER
410;st_step 110250_0;STAFF MEMBER;Declaration FINAL_APPROVED by SUPERVISOR;2018-02-16 11:15:20+01:00;SUPERVISOR;declaration 110248;budget 86566;declaration number 110249;127.48582667902237; declaration; approved; final; supervisor, supervisor;, STAFF MEMBER
411;dd_declaration 110248_19;SYSTEM;Request Payment;2018-02-20 08:31:10+01:00;UNDEFINED;declaration 110248;budget 86566;declaration number 110249;127.48582667902237; payment; request;;;, SYSTEM
412;dd_declaration 110248_20;SYSTEM;Payment Handled;2018-02-22 17:30:39+01:00;UNDEFINED;declaration 110248;budget 86566;declaration number 110249;127.48582667902237; payment; handled;;;, SYSTEM
413;st_step 105819_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-02-08 09:34:07+01:00;EMPLOYEE;declaration 105814;budget 86566;declaration number 105815;24.837167936410335; declaration, employee; submitted;; employee;, STAFF MEMBER
414;st_step 105822_0;STAFF MEMBER;Declaration APPROVED by ADMINISTRATION;2018-02-08 09:37:00+01:00;ADMINISTRATION;declaration 105814;budget 86566;declaration number 105815;24.837167936410335; declaration; approved;; administration, administration;, STAFF MEMBER
